Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7,253.6943330264694,0,54.240273740715544,26,1920.5756435041294,0.1106697480756889,0.11182181066587767,0.0,0.4,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
2,53.28959981765813,0,8.233147642493622,18,1235.5102065878782,0.06539339906477502,0.12158696966137345,0.0,0.0,June,2,3,2,5,Other,FALSE,FALSE
10,351.324725961009,1,43.797707254632385,33,2491.5542860126725,0.0376285061604119,0.20625331284909793,0.0,0.2,May,1,3,1,1,Returning_Visitor,FALSE,FALSE
4,115.28664891166031,0,0.0,17,1362.8175333929908,0.4108372642476065,0.3327624416338229,0.0,0.0,June,1,1,1,2,Returning_Visitor,FALSE,FALSE
1,32.57592471614851,0,0.0,63,4651.107920255001,0.09386892031285982,0.3227158371984605,0.0,0.0,Jul,1,2,2,1,New_Visitor,FALSE,FALSE
1,50.5190869405407,0,0.0,26,1900.6644719068772,0.2217053526579971,0.11486997745401276,0.0,0.0,Nov,4,3,3,1,Returning_Visitor,FALSE,FALSE
6,183.93177409753903,0,9.108026149737565,5,441.16153035914436,0.04740810093362397,0.24978736413871983,0.0,0.6,Feb,1,3,3,2,Returning_Visitor,FALSE,TRUE
8,271.45795905442907,2,108.78492211998798,19,1641.0965377520818,0.34055500771430003,0.10859366340177119,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,FALSE,TRUE
1,18.708908505730133,0,0.0,18,1269.631185086101,0.09938141221983185,0.052497231742522125,0.0,0.0,Nov,1,5,2,1,New_Visitor,TRUE,FALSE
16,581.1214416945132,1,15.215709439121731,16,1273.523373173726,0.007510246275141945,0.06364917428014535,0.0,0.4,Jul,1,5,2,2,Returning_Visitor,TRUE,FALSE
1,35.11681871773388,3,176.0067083770925,24,1846.8403579859237,0.15482702099628376,0.08919592018811773,0.0,0.0,Sep,2,2,2,3,Returning_Visitor,TRUE,FALSE
0,0.0,0,0.0,11,687.1465952177691,0.1266609716872887,0.21043611466303272,0.0,0.0,Jul,1,11,2,1,Returning_Visitor,FALSE,FALSE
2,66.2691444617531,0,6.884013256897595,25,1903.8726416566647,0.1377083674494228,0.22893165047629802,0.0,0.0,Sep,1,3,3,1,Returning_Visitor,TRUE,FALSE
1,22.652801574541968,1,43.876296190623705,26,2014.3789875997768,0.13351355589192196,0.12418061164038045,0.0,0.0,Jul,3,1,6,4,New_Visitor,FALSE,FALSE
4,107.88631643270912,2,81.19229020549423,11,597.3752980226186,0.2779400722049831,0.10285557122641316,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
6,203.8302819525161,0,0.0,12,943.4811612209626,0.07711379774483322,0.1437214264192265,0.0,0.0,Oct,1,2,1,3,Returning_Visitor,FALSE,FALSE
4,158.58866161531674,0,40.412053470502165,9,722.1090681855493,0.04832108305448434,0.2115031899755477,0.0,0.4,Dec,2,3,3,11,Other,FALSE,FALSE
10,338.96611006063705,0,31.869299056126298,15,984.0277323268408,0.14931899283790342,0.322502296840152,0.0,0.2,Dec,3,1,1,1,Returning_Visitor,FALSE,TRUE
0,11.283562935118102,0,36.086697875023425,22,1765.4438422359476,0.1202380216138456,0.5565155842985652,0.0,0.0,Aug,3,2,3,4,New_Visitor,FALSE,FALSE
2,40.95813142872157,0,17.34446514313698,22,1516.5789983451525,0.18110531181005896,0.2739707561557485,0.0,0.0,June,1,13,4,3,Returning_Visitor,FALSE,FALSE
2,98.35789863670152,0,15.18522632303165,20,1722.4268270681432,0.3247425679388442,0.2772625334879934,0.0,0.0,Sep,1,10,2,2,Returning_Visitor,FALSE,TRUE
3,138.04843138892304,0,4.718087949550828,10,570.7163292353205,0.26235368705266127,0.19686357958850895,0.0,0.0,Oct,1,2,2,3,Returning_Visitor,FALSE,TRUE
1,45.84471798423289,0,29.39073434605489,25,1716.730321134637,0.10576257285338216,0.16205125094333991,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,FALSE,FALSE
5,177.2555405432784,0,5.056726864447362,10,875.5327448894028,0.14768210877709192,0.2646002999722,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,FALSE,TRUE
1,17.040627995024643,0,34.42869619549088,35,2650.0889074268607,0.4625432228317901,0.16812804359706776,0.0,0.0,Nov,3,4,1,2,Returning_Visitor,FALSE,FALSE
7,204.7180534852351,0,38.97953218481822,37,2795.2221249792683,0.09505647262211718,0.23339575944660573,0.0,0.6,Sep,1,3,2,5,Returning_Visitor,FALSE,TRUE
2,80.22374490991405,0,0.0,30,2351.745726363611,0.0814029677046591,0.24819096570785995,0.0,0.0,Aug,1,2,6,1,Returning_Visitor,TRUE,TRUE
6,233.04494069031418,0,25.370211655658416,5,560.436087042272,0.06957315653135573,0.11659351871742389,0.0,0.0,Mar,1,2,4,1,New_Visitor,TRUE,FALSE
7,241.41605327842996,0,0.0,26,1956.1634334718242,0.1367278204835249,0.18387596309424745,0.0,0.8,Mar,3,5,2,17,Returning_Visitor,FALSE,TRUE
1,39.209104447075596,0,0.0,26,1977.084826564015,0.26808949485327255,0.3894648294885674,0.0,0.0,Feb,1,3,6,17,Returning_Visitor,FALSE,TRUE
4,120.41565629253031,0,0.0,10,621.953205428579,0.14845301460345048,0.3403513140722726,0.0,0.0,Nov,1,4,5,15,New_Visitor,TRUE,FALSE
3,112.89142723385785,0,26.463090091991518,26,1990.5569771265068,0.27836371106452956,0.1255542911521489,0.0,0.0,Oct,3,7,1,1,Returning_Visitor,FALSE,FALSE
2,90.32409978341516,1,66.24291660632234,10,515.9227285000621,0.272193103391845,0.6669575898648878,0.0,0.0,May,3,8,2,1,New_Visitor,FALSE,FALSE
8,291.4840966661,0,16.4256080943632,38,2878.615039003022,0.3236069473545699,0.11289127958758723,0.0,0.6,Feb,2,7,3,1,Returning_Visitor,FALSE,FALSE
5,157.73898490493454,0,30.480791363439337,6,589.51438590801,0.05343739494580804,0.29608092037351447,0.0,0.0,Oct,1,3,3,1,Returning_Visitor,FALSE,FALSE
9,304.6403389858969,0,0.0,24,1792.2485420869193,0.21714250395382864,0.11349991676818678,0.0,0.0,Mar,1,2,2,3,Returning_Visitor,TRUE,FALSE
9,328.86489036556776,1,48.02627578687148,6,538.2861652923234,0.040766420950241966,0.10670007758664841,0.0,0.0,Dec,4,2,2,2,Returning_Visitor,TRUE,FALSE
0,0.0,1,71.2271444819952,18,1408.675786979371,0.13230053411948275,0.02819085680805824,0.0,0.0,Nov,1,3,3,1,Returning_Visitor,FALSE,FALSE
3,140.73973235548607,0,0.0,20,1495.727832172765,0.0696951027719519,0.2695611371443365,0.0,0.0,May,1,1,2,2,Returning_Visitor,FALSE,FALSE
1,81.12571580624228,0,0.6631358213408766,16,1096.8554395230194,0.3045877462506013,0.1621788599063499,6.0034829647327905,0.0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
7,239.54887606020606,0,39.05750664878713,33,2580.502810440871,0.26238719719339754,0.26538101481845683,0.0,0.0,Mar,1,6,2,2,Returning_Visitor,FALSE,FALSE
1,89.41081188423259,1,28.67287095145233,12,882.2764566633034,0.1131860223332358,0.22505542955842847,0.0,0.0,Dec,3,3,2,2,New_Visitor,FALSE,FALSE
8,280.4628042242428,0,0.0,30,2048.9507593968924,0.4185372566532078,0.2174460551697451,0.0,0.2,Oct,2,4,2,2,Returning_Visitor,FALSE,FALSE
0,22.584052451358183,1,48.30510458822392,9,740.0146267173549,0.09874813943849572,0.13604030184659038,0.0,0.4,Aug,1,3,1,3,Returning_Visitor,FALSE,FALSE
13,460.7690706773882,0,15.2347946602468,6,329.5143027627988,0.10387324971772034,0.21242792169863847,0.0,0.0,Feb,1,3,1,2,Returning_Visitor,FALSE,FALSE
0,1.153851212627101,0,2.552421806707742,24,1907.0139320632732,0.10833887401461455,0.058059863663177384,0.0,0.2,Oct,2,7,1,1,Returning_Visitor,FALSE,FALSE
2,43.179412594090124,0,23.3404575281427,21,1385.3656596174815,0.19835405696069702,0.274507619653414,0.0,0.0,Nov,1,6,2,1,Returning_Visitor,FALSE,FALSE
2,66.16974509818026,0,0.0,44,3503.9022248714646,0.07988205046217653,0.220974677489616,0.0,0.0,June,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,35.20956429363073,0,8.292464152662019,49,3701.6547222159097,0.24205835006547888,0.3047514484980673,0.0,0.4,Aug,1,2,6,5,Returning_Visitor,FALSE,TRUE
5,185.8356869655588,1,79.95777891635842,13,1143.1108665961979,0.16488615831364267,0.052327164995774327,0.0,0.0,Nov,4,1,1,3,New_Visitor,FALSE,FALSE
6,210.92226562141693,1,66.11455286067579,27,2038.4467489556796,0.0677223064074595,0.30079689178817537,20.534169858640418,0.0,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
2,69.3150963587665,0,0.0,6,571.5662832817245,0.1929118395804131,0.17251017737596397,0.0,0.0,Jul,2,1,3,2,Returning_Visitor,TRUE,FALSE
1,47.20534282346441,0,47.477374623446366,29,2028.192286059907,0.33628425404018686,0.1483510569266605,0.0,0.0,Nov,1,3,2,4,Returning_Visitor,FALSE,FALSE
7,245.4139830590888,0,53.10650586524515,5,408.81635038587217,0.24204889403045077,0.3156732273402962,0.0,0.0,Feb,3,2,1,8,Returning_Visitor,FALSE,FALSE
1,44.54127446296729,0,36.25970096408584,31,2309.364930495197,0.1504247763607682,0.17234343201201097,0.0,1.0,Feb,1,2,2,19,Returning_Visitor,TRUE,FALSE
9,312.55214260125354,0,0.0,14,1029.091825819624,0.24309372442991725,0.08292355634000467,0.0,0.2,Nov,1,2,6,3,Returning_Visitor,TRUE,TRUE
0,0.0,0,10.334474085682016,4,239.2424984459309,0.20459321644977052,0.19225721905566698,0.0,0.0,Dec,2,1,5,3,Returning_Visitor,FALSE,FALSE
2,49.74237182625819,0,22.642504107866436,12,776.3240729085952,0.04143703202930075,0.243978719720251,42.04986974978188,0.0,Oct,1,4,5,18,Returning_Visitor,TRUE,FALSE
8,315.7442430195058,0,11.888874091192939,7,601.2738130145727,0.13978776974844373,0.1445437334092476,0.0,0.4,Jul,2,6,2,17,Returning_Visitor,FALSE,FALSE
6,189.46977042509266,2,105.29435358431077,19,1308.3172662797347,0.3110308685939697,0.08296264190459428,0.0,0.0,June,1,3,2,1,Returning_Visitor,TRUE,FALSE
4,145.99233575012425,3,191.9783488544268,8,619.8414011441048,0.0733880685303554,0.11473188260823618,0.0,0.0,Dec,1,2,2,3,Returning_Visitor,TRUE,FALSE
1,25.944727270781694,0,0.0,20,1687.295293406993,0.18561519057077366,0.24836154040640626,0.0,0.0,Oct,2,4,5,9,Returning_Visitor,FALSE,FALSE
0,0.0,0,0.0,13,918.0082640904199,0.1804038842997826,0.08626802149011048,0.0,0.6,Nov,1,13,4,16,New_Visitor,TRUE,FALSE
10,341.52621821098836,0,33.30521367360011,19,1450.5398392564277,0.09272390646601336,0.0973708782187109,0.0,0.0,Oct,1,2,3,2,Returning_Visitor,FALSE,TRUE
10,337.74176761393227,0,37.86396562218688,8,597.8469996748311,0.17242184052992476,0.3827752665550939,0.0,0.0,June,1,2,2,1,Returning_Visitor,FALSE,FALSE
2,76.67028729702874,0,7.795612028881514,14,978.1501656283735,0.14394043171833856,0.2744528766882981,26.725733199241006,0.0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,16.394476258984028,0,0.0,14,1159.6469905517151,0.19088876212581554,0.17516129035584094,0.0,0.2,Sep,1,3,3,2,Returning_Visitor,FALSE,FALSE
5,188.5460847861523,0,45.87865504302104,13,1073.2517194084037,0.26967844105462124,0.10082743058285262,0.0,0.0,Sep,2,1,4,1,Returning_Visitor,FALSE,FALSE
7,208.99193768919076,1,42.91366246874047,7,490.6975890852033,0.2174693128421835,0.08284142788683739,0.0,0.0,Mar,2,2,2,7,Returning_Visitor,FALSE,FALSE
5,195.57185358802707,0,0.0,45,3504.0259155726085,0.3222839732513345,0.08304616828899336,80.47913101430683,0.0,May,1,3,2,1,Returning_Visitor,FALSE,FALSE
1,48.86478484727482,0,0.0,22,1642.6081544923384,0.20970878754475072,0.06963308315526841,0.0,0.0,Mar,1,7,4,3,Returning_Visitor,FALSE,FALSE
1,23.161175716934583,1,61.56347841139508,6,444.36786750963495,0.10454537091696474,0.23763151581999545,0.0,0.0,Mar,1,5,4,1,Returning_Visitor,FALSE,FALSE
8,294.1110730767736,0,17.431643376153026,19,1412.859359132546,0.24136172146077498,0.18905815243543786,0.0,0.0,June,1,5,7,6,Returning_Visitor,FALSE,FALSE
7,265.6888197685952,0,9.378989666520331,5,455.35463096607134,0.0058476343402660644,0.1637391509709297,5.3012148322457655,0.0,Dec,3,2,2,12,Returning_Visitor,FALSE,FALSE
5,168.84529768962966,0,0.0,46,3496.21761008997,0.26192834037337875,0.2812069942813921,0.0,0.0,Aug,2,3,6,3,Returning_Visitor,FALSE,FALSE
5,161.25998647239797,0,44.13770002264492,16,1129.6802053661409,0.2411694128176973,0.2766356742983262,0.0,0.0,Feb,2,2,1,17,New_Visitor,TRUE,FALSE
6,242.1922938494041,0,0.0,27,2046.973516069736,0.19649661606694793,0.22043212482244384,26.88719353625008,0.0,Sep,1,4,2,1,Returning_Visitor,TRUE,FALSE
0,36.46673127230562,0,0.0,10,727.2401190386945,0.20251265952164374,0.1734794238796971,0.0,0.0,Nov,1,4,3,1,Returning_Visitor,FALSE,FALSE
7,261.778378531266,0,10.827493372126618,40,3060.6253688271504,0.1572993591862698,0.3686367032134293,0.0,0.4,Nov,1,2,1,1,Returning_Visitor,FALSE,FALSE
1,59.840853209729445,0,0.0,8,743.9804769224888,0.04929091003467323,0.07393357704981846,0.0,0.0,June,2,1,4,2,Returning_Visitor,FALSE,FALSE
2,73.07734293777959,0,0.0,8,659.0034161149463,0.14171347623805733,0.2863472588889768,0.0,0.0,Nov,3,4,1,1,Returning_Visitor,FALSE,FALSE
14,511.4004500223158,0,2.4406557034031833,11,720.0533743143271,0.20105350759850119,0.2027901843502021,0.0,0.0,June,5,4,1,1,New_Visitor,FALSE,FALSE
4,96.8184583688368,0,14.035121328423545,51,4038.9308810875386,0.07847355732990582,0.34203338421192286,0.0,0.6,Jul,1,2,1,1,Returning_Visitor,FALSE,FALSE
4,154.21739234393567,0,0.0,19,1458.4196621313254,0.17101517717060147,0.11889034235875884,0.0,0.0,Mar,1,3,6,2,New_Visitor,FALSE,FALSE
1,48.77992975286803,0,10.106052598019811,10,676.0067047541675,0.11272627400823744,0.17341465618709062,0.0,1.0,Oct,2,2,1,18,Returning_Visitor,FALSE,FALSE
13,468.8089310828771,0,0.0,11,930.5006893363187,0.19730079848699228,0.0477840487905305,0.0,0.0,June,3,10,3,2,Returning_Visitor,FALSE,FALSE
1,44.11343339407283,2,104.16718108635213,18,1418.6424161978262,0.04762788196204003,0.13277654873657505,0.0,0.2,Oct,8,3,2,3,Returning_Visitor,FALSE,FALSE
5,184.28691525860876,2,105.5649743270057,21,1561.5009569091983,0.13892124961691116,0.6303972275604295,0.0,0.0,Feb,1,1,6,3,Returning_Visitor,FALSE,FALSE
1,24.372154737540857,0,0.0,26,1961.8868213048033,0.033122601451447305,0.13817768358796323,0.0,0.0,Dec,2,5,3,14,Returning_Visitor,FALSE,FALSE
0,40.6712718743583,0,0.0,3,173.68115948712136,0.07193710045270675,0.19061058785264468,0.0,0.6,Aug,1,2,2,20,Returning_Visitor,TRUE,FALSE
5,207.95589040525118,0,15.193130607402525,4,307.05529815814737,0.1983842354524456,0.47359459284491356,0.0,1.0,Mar,2,3,3,4,Returning_Visitor,FALSE,FALSE
4,187.49011585279035,0,0.0,10,848.2046808580312,0.16435235863018902,0.10768392782919521,0.0,0.2,Aug,2,4,1,1,Returning_Visitor,FALSE,FALSE
5,163.93114546111255,0,70.41553031776658,28,2211.6379596709835,0.1281578775834201,0.20592547899422312,0.0,0.0,Mar,1,1,3,4,New_Visitor,FALSE,FALSE
7,260.333976751663,0,0.0,16,1190.9706211123503,0.018276480469762362,0.12539429939366165,0.0,0.2,Mar,2,2,2,7,Returning_Visitor,TRUE,FALSE
2,87.0003934850676,0,0.0,19,1417.019471580199,0.02583505343220471,0.250273010881123,7.339349806051851,0.0,June,7,1,4,2,Returning_Visitor,FALSE,FALSE
8,239.31201768525756,0,60.886939764917884,11,732.5604250080845,0.17260090263177028,0.10901806603048668,0.0,0.0,June,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0.0,0,0.0,47,3603.8517598410244,0.133972451899206,0.23294844883549526,0.0,0.0,Sep,2,4,4,3,New_Visitor,FALSE,FALSE
4,146.96350181801094,1,38.29702458067301,12,850.2960262560014,0.17826876686562793,0.037635660873441654,0.0,0.0,Mar,1,2,1,12,Returning_Visitor,FALSE,FALSE
4,147.42798317011867,0,0.0,6,336.8815708939575,0.282018834271952,0.4283289625334192,0.0,0.0,Sep,3,4,7,6,Returning_Visitor,TRUE,FALSE
0,0.0,0,2.208213166600252,25,1968.4143721489738,0.48849968742883476,0.23517525678244688,0.0,0.0,Oct,1,4,1,2,New_Visitor,FALSE,FALSE
3,126.21847446456047,0,0.0,15,1079.6706423692808,0.2316932463752421,0.2967835588638181,0.0,0.4,Oct,2,1,4,1,Returning_Visitor,FALSE,FALSE
0,7.121532688985427,0,0.0,22,1675.0210295409213,0.13147883118315615,0.2841609950127358,0.0,0.0,June,2,5,2,2,Returning_Visitor,TRUE,FALSE
11,376.2025848586962,0,30.231447811095332,28,2214.005023733195,0.07270059991600901,0.31006727063604145,0.0,0.0,Jul,2,1,6,19,Returning_Visitor,TRUE,FALSE
9,327.96098954497546,0,0.0,14,1192.5528152518793,0.1742126193035727,0.20990414270953128,47.60527806521378,0.0,Sep,1,3,2,4,Returning_Visitor,FALSE,FALSE
3,86.61807749539659,0,23.22158026153949,9,741.4254244921747,0.5607538820171241,0.1521279171390151,0.0,0.0,Feb,1,2,3,3,Returning_Visitor,FALSE,FALSE
5,182.81023380522882,0,0.0,8,546.9559880013176,0.4355383045485702,0.3173778510265506,0.0,0.0,Aug,2,2,2,2,Returning_Visitor,TRUE,FALSE
4,138.36732321824582,0,46.45514235175621,38,2955.6421461382915,0.179570592813163,0.08567449496850421,0.0,0.8,Jul,1,2,6,3,Returning_Visitor,TRUE,TRUE
3,105.81627115473965,0,28.41324625824531,8,727.2526580653509,0.10137254585727266,0.08885480764667612,0.0,0.2,Feb,4,1,2,3,Returning_Visitor,FALSE,FALSE
3,91.84108115876153,0,44.62676251233383,6,395.8924822185373,0.19029086714602395,0.11317704761645786,17.178310496737843,0.0,Jul,1,1,1,2,Returning_Visitor,TRUE,FALSE
1,13.49643818790716,0,9.17510884445393,10,851.4677759015038,0.08658417741186004,0.12768875160055504,0.0,0.0,Jul,2,2,7,2,Returning_Visitor,TRUE,FALSE
2,47.152364462665815,0,44.740389827451885,16,1107.1676056629967,0.2734221200135695,0.0417590030877224,0.0,0.0,May,3,4,3,4,Returning_Visitor,FALSE,FALSE
3,80.3830684057805,0,0.0,34,2573.254839159117,0.22639532548457184,0.1547246735366016,11.239517115281249,0.0,Nov,2,1,2,2,Returning_Visitor,TRUE,FALSE
3,107.2281726208284,0,0.0,9,686.7190873212287,0.08076645650510308,0.27010034225933033,0.0,0.0,Aug,2,1,3,3,Returning_Visitor,FALSE,FALSE
2,78.53529787155608,0,16.09572133941803,24,1711.2770010020492,0.17778200028351507,0.2341589279895816,0.0,0.6,Feb,1,2,7,3,Returning_Visitor,TRUE,FALSE
1,42.61019700562143,0,0.0,6,623.4575833996062,0.030915247772098867,0.10748384953949416,0.0,0.0,Mar,1,2,5,8,Returning_Visitor,TRUE,FALSE
7,231.19604052362646,2,110.01135171974994,20,1505.6204111385962,0.09117404571886437,0.385113921853163,0.0,0.0,June,1,1,2,3,Returning_Visitor,FALSE,FALSE
1,11.07585259571184,0,9.889602377877422,12,857.8213725178073,0.08643912003483276,0.22700832773373808,0.0,0.0,Mar,3,1,2,1,Returning_Visitor,FALSE,TRUE
4,148.95806370471476,0,0.0,40,3039.4229474401504,0.24610029173604903,0.30895759769600456,0.0,0.0,Jul,2,8,3,1,Other,TRUE,TRUE
3,113.16988165431204,0,48.52174189285779,47,3501.330572658089,0.013332741457548236,0.3132132687942074,0.0,0.2,Feb,1,2,4,1,Returning_Visitor,FALSE,FALSE
8,302.0734948400347,0,19.805579099402653,9,716.2394696861898,0.07354482557906643,0.1157869061018165,4.082602499680505,0.0,Oct,2,3,2,1,Returning_Visitor,FALSE,FALSE
8,256.6434637575214,0,15.360725127830289,20,1436.7611897062886,0.10633599088227172,0.17500991888129155,0.0,0.0,Aug,1,1,2,1,Returning_Visitor,FALSE,TRUE
11,381.80566021946845,0,0.0,5,277.4007730766163,0.060022080137338875,0.23430544191406164,0.0,0.0,Jul,1,6,8,18,Returning_Visitor,FALSE,FALSE
1,44.03617147917244,0,29.33747571586492,12,868.9864575540508,0.3819761113976704,0.40908270173405314,0.0,0.6,Mar,1,3,3,15,Returning_Visitor,TRUE,TRUE
7,215.11078745910467,3,134.46359795827033,27,1874.3191430354404,0.07677286589436261,0.22870080955561448,0.0,0.6,Aug,1,1,5,1,Returning_Visitor,FALSE,TRUE
2,66.84939842608533,0,10.553905604037578,19,1325.358087526763,0.03607354197040485,0.2071366098382727,0.0,0.0,Jul,4,1,1,1,Returning_Visitor,FALSE,FALSE
17,560.9119746932263,1,91.78097462022954,21,1602.2942616642947,0.21536010985568665,0.17441228926561547,0.0,0.4,Oct,1,1,5,18,Returning_Visitor,FALSE,FALSE
2,59.50734606691441,1,60.008173643931556,24,1746.7363347996784,0.1460703680759729,0.04520216679390808,0.0,0.0,Sep,2,1,1,4,Returning_Visitor,FALSE,FALSE
0,27.73071039670766,0,0.0,20,1369.7595649911166,0.13966834297341463,0.04746677500767902,0.0,0.6,June,6,2,4,1,Returning_Visitor,FALSE,FALSE
6,250.64224089872255,0,10.377504979291517,11,713.41324534007,0.30058526793645696,0.12212013078597504,0.0,0.0,Nov,3,3,2,5,Returning_Visitor,FALSE,FALSE
7,247.8950499419109,0,0.0,10,676.9094643054968,0.26119289727571277,0.08452879976103375,0.0,0.0,Feb,3,1,3,3,Returning_Visitor,FALSE,FALSE
1,42.17671087692942,0,0.0,13,928.6116158010828,0.2670917763347517,0.3050132258731098,3.7104368021552085,0.0,Oct,1,4,3,1,Returning_Visitor,FALSE,FALSE
6,210.91228512032177,0,44.57483246088702,42,3035.5415135051717,0.15113208280627247,0.0922281550340098,31.319958168201104,0.0,May,1,10,3,3,Returning_Visitor,FALSE,TRUE
9,333.5340836337256,0,28.44308566856706,20,1577.1338979430066,0.26035441576827484,0.27145482525641357,0.0,0.0,Mar,1,3,1,5,Returning_Visitor,FALSE,FALSE
5,192.11499681509554,0,0.0,2,284.15230455522715,0.028975747824384016,0.32334443613790387,0.0,0.0,Sep,1,2,1,2,Returning_Visitor,TRUE,FALSE
7,214.99928233731657,0,0.0,7,609.8489134801471,0.09706145768646851,0.19085939159040072,0.0,0.0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
2,81.41177003022477,0,22.067485326247755,23,1615.164112200218,0.33012316285699056,0.1572265879934867,0.0,0.0,Sep,1,2,1,4,Returning_Visitor,FALSE,FALSE
11,360.8570525853589,0,33.98290754127384,29,2208.5493388201803,0.17746805082335745,0.0760622522079049,0.0,0.0,Dec,1,3,3,3,Returning_Visitor,FALSE,FALSE
2,93.40966393829808,0,4.853113830239847,5,425.10592960251654,0.31984643764515774,0.2661599715664566,0.0,0.2,Dec,1,3,2,5,Returning_Visitor,TRUE,TRUE
7,267.6981612507789,0,0.0,13,1028.4864241257605,0.4931105633716261,0.13088562310104163,0.0,0.0,Mar,2,1,2,4,Returning_Visitor,TRUE,FALSE
9,283.35711867999277,0,14.701133316208828,5,536.2066181530173,0.4012145810720551,0.15431968806720367,0.0,0.0,Dec,1,2,1,18,New_Visitor,FALSE,TRUE
4,160.20702353479456,0,38.059787876284794,24,1619.1945924618003,0.17614197474870807,0.16608851538773434,0.0,0.6,June,1,3,1,1,Returning_Visitor,FALSE,FALSE
4,118.08527880970786,0,0.0,29,2162.2253116737425,0.16440006595566448,0.35974460271715536,0.0,0.0,June,1,3,4,5,Returning_Visitor,FALSE,FALSE
0,0.0,0,31.572952376402714,26,2048.4308786076804,0.1421682935550124,0.22484860415635108,8.001427682548252,0.4,June,1,2,4,3,Returning_Visitor,TRUE,FALSE
6,184.8751992711571,0,0.0,25,1911.2817050654287,0.1429527319370772,0.1650288406951024,13.194778719462166,0.0,Nov,1,4,3,1,Returning_Visitor,FALSE,FALSE
0,10.112186112993427,0,0.0,12,587.9846444503137,0.21580989516661922,0.2896329911867306,0.0,0.0,Mar,1,1,2,17,Returning_Visitor,FALSE,FALSE
1,66.44730012733959,0,17.30239101953899,14,942.9331932199245,0.21904876115491112,0.3051537181319421,0.0,0.0,Oct,1,3,6,3,Returning_Visitor,FALSE,FALSE
1,31.251966549921317,0,25.763147978316173,9,752.9933273076928,0.07995806518415974,0.288185120657313,0.0,0.0,Feb,3,2,2,2,Returning_Visitor,TRUE,TRUE
3,94.26042706304858,1,75.03866998417746,10,691.5946535140398,0.30364059179044817,0.24761793120966658,0.0,0.6,May,2,3,1,1,Returning_Visitor,TRUE,FALSE
7,244.28756533241284,0,0.0,14,988.8853596946606,0.07394741029420565,0.15205236966269034,0.0,0.0,Mar,2,3,1,2,Returning_Visitor,TRUE,FALSE
9,344.15682374157234,0,10.148343356906842,23,1746.1473858925483,0.17704985761325726,0.20323039990396793,0.0,0.2,Mar,3,1,4,2,Returning_Visitor,TRUE,FALSE
4,160.08597066366417,0,0.0,11,974.4089129349873,0.09246709884970485,0.2465965421250513,0.0,0.0,Nov,3,12,3,2,Returning_Visitor,FALSE,FALSE
14,517.783714267846,0,4.66157304188441,6,351.2591718276472,0.2189925091101942,0.10823986578499288,0.0,0.8,Dec,1,7,2,4,Returning_Visitor,FALSE,FALSE
5,174.3642598268926,0,25.465039816587165,20,1580.2027483917593,0.1675102439642187,0.34469686492440343,0.0,0.0,June,1,1,5,3,Returning_Visitor,FALSE,FALSE
4,96.86094397744631,1,31.479821749344428,14,971.6346385927716,0.31190680198474025,0.44848407718618266,0.0,0.0,Mar,2,3,3,4,Returning_Visitor,TRUE,FALSE
5,139.19202867173757,1,84.18531995545784,42,3205.27043270594,0.23732720818259903,0.04854631123808301,6.88482663616205,0.0,Mar,7,3,1,2,Returning_Visitor,FALSE,TRUE
6,206.17322514607213,0,45.09002561193268,22,1748.1583047905935,0.12475537391520786,0.09831173611485215,0.0,0.4,June,1,10,2,20,Returning_Visitor,TRUE,TRUE
2,41.83895353340503,0,0.0,16,1211.8072283062997,0.10702071005966958,0.24419922767233232,0.0,0.4,June,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,14.239365118931877,0,38.51218794357912,29,2086.812816941444,0.1723865443186281,0.19735050769263973,0.0,0.0,Mar,4,1,3,3,Returning_Visitor,TRUE,FALSE
5,170.4297849321103,0,6.205482711463983,31,2451.0111753870387,0.17680381100020648,0.1268620759374079,0.0,0.0,Feb,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0.0,0,18.591024526888177,27,1967.0888973383135,0.07183075719919378,0.1482902732702089,0.0,0.0,May,1,2,3,2,Returning_Visitor,TRUE,TRUE
4,146.82139313275053,0,0.0,6,530.384404337354,0.5164893952904135,0.16947756726914867,10.210406272064745,0.6,Sep,1,1,3,12,Returning_Visitor,TRUE,FALSE
1,20.086067709554253,0,19.54653187711753,33,2492.113164873167,0.19446169462881444,0.3335665840571591,18.020251329418002,0.0,May,2,1,2,2,Returning_Visitor,FALSE,FALSE
